,serial_id,役職no,役職名,役職名2,業種no,業種名,業種名2,従業員規模no,従業員規模,従業員規模2
734,9955655436.0,,,,,,,,,
735,4767887184.0,3.0,本部長クラス,2.本部長・部長,11.0,素材,2.製造業,7.0,"1,000～2,999人",2.1000人以上
736,5030052895.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
737,523426585.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
738,676590075.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
739,5165188438.0,,,,,,,,,
740,1607996074.0,,,,,,,,,
741,5112964056.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,7.0,"1,000～2,999人",2.1000人以上
742,3368632441.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
743,900652208.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,11.0,"20,000人以上",2.1000人以上
744,8931160401.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
745,6537046141.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
746,3742111432.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
747,6251372253.0,10.0,その他,,22.0,放送・広告・出版・マスコミ,,1.0,1～9人,
748,964187828.0,,,,,,,,,
749,5243206177.0,1.0,経営者,1.経営者・役員,24.0,教育・教育学習支援関係,,1.0,1～9人,
750,2906219487.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
751,930781063.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,1.0,1～9人,
752,1543261050.0,,,,,,,,,
753,9831334450.0,1.0,経営者,1.経営者・役員,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
754,3189739959.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
755,7444637967.0,,,,,,,,,
756,3424888323.0,2.0,役員クラス,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,7.0,"1,000～2,999人",2.1000人以上
757,1879633302.0,4.0,部長クラス,2.本部長・部長,17.0,不動産,,6.0,500～999人,1.300～999人
758,4310612487.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
759,7782348089.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
760,7507479815.0,1.0,経営者,1.経営者・役員,20.0,運輸,3.小売系,1.0,1～9人,
761,7821795430.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
762,5749326607.0,6.0,主任／係長クラス,,30.0,その他,,3.0,50～99人,
763,531249652.0,2.0,役員クラス,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
764,6250071064.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
765,7156806918.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,6.0,500～999人,1.300～999人
766,1250203279.0,7.0,一般社員,,18.0,通信サービス,,11.0,"20,000人以上",2.1000人以上
767,9955545783.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
768,2466230739.0,5.0,課長クラス,3.課長,25.0,医療,,7.0,"1,000～2,999人",2.1000人以上
769,3775837136.0,9.0,契約社員,,10.0,機械、重電,2.製造業,5.0,300～499人,1.300～999人
770,6281255416.0,,,,,,,,,
771,2541228425.0,10.0,その他,,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
772,6428955678.0,4.0,部長クラス,2.本部長・部長,23.0,公務員（教員を除く）,,11.0,"20,000人以上",2.1000人以上
773,4696742672.0,,,,,,,,,
774,3002822540.0,1.0,経営者,1.経営者・役員,25.0,医療,,1.0,1～9人,
775,3121484239.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,11.0,"20,000人以上",2.1000人以上
776,9316153571.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,6.0,500～999人,1.300～999人
777,1202664565.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
778,5041204266.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
779,8689385379.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
780,2609074280.0,,,,,,,,,
781,960829117.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,11.0,"20,000人以上",2.1000人以上
782,7696244218.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,5.0,300～499人,1.300～999人
783,6836201815.0,,,,,,,,,
784,7284738548.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,11.0,"20,000人以上",2.1000人以上
785,8837972607.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,2.0,10～49人,
786,3571420946.0,10.0,その他,,9.0,電気、電子機器,2.製造業,1.0,1～9人,
787,9495420351.0,1.0,経営者,1.経営者・役員,20.0,運輸,3.小売系,6.0,500～999人,1.300～999人
788,2094457834.0,2.0,役員クラス,1.経営者・役員,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
789,8553345546.0,9.0,契約社員,,30.0,その他,,6.0,500～999人,1.300～999人
790,5065106457.0,5.0,課長クラス,3.課長,17.0,不動産,,6.0,500～999人,1.300～999人
791,5314108292.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
792,9913298248.0,4.0,部長クラス,2.本部長・部長,20.0,運輸,3.小売系,7.0,"1,000～2,999人",2.1000人以上
793,21437591.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,1.0,1～9人,
794,7562523047.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
795,3380731309.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
796,7280373581.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,6.0,500～999人,1.300～999人
797,3500277798.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
798,4834201195.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,4.0,100～299人,
799,1174683263.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
800,4969839583.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
801,5184264691.0,,,,,,,,,
802,6017438379.0,1.0,経営者,1.経営者・役員,17.0,不動産,,4.0,100～299人,
803,3351847673.0,3.0,本部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,5.0,300～499人,1.300～999人
804,4426165409.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,2.0,10～49人,
805,9868139092.0,6.0,主任／係長クラス,,25.0,医療,,6.0,500～999人,1.300～999人
806,1838380684.0,3.0,本部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
807,6176402259.0,,,,,,,,,
808,1469985350.0,5.0,課長クラス,3.課長,21.0,コンサル・会計・法律関連,,6.0,500～999人,1.300～999人
809,503398562.0,1.0,経営者,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
810,7271100799.0,1.0,経営者,1.経営者・役員,30.0,その他,,2.0,10～49人,
811,2076079852.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,8.0,"3,000～4,999人",2.1000人以上
812,4052296884.0,1.0,経営者,1.経営者・役員,25.0,医療,,1.0,1～9人,
813,2096562366.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
814,2180881902.0,5.0,課長クラス,3.課長,17.0,不動産,,7.0,"1,000～2,999人",2.1000人以上
815,8474957496.0,,,,,,,,,
816,4924044521.0,10.0,その他,,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
817,8435736639.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,4.0,100～299人,
818,6602322554.0,1.0,経営者,1.経営者・役員,14.0,エネルギー,,3.0,50～99人,
819,4453503735.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
820,5306808830.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,11.0,"20,000人以上",2.1000人以上
821,4342839062.0,7.0,一般社員,,21.0,コンサル・会計・法律関連,,9.0,"5,000～9,999人",2.1000人以上
822,5911989126.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,10.0,"10,000～19,999人",2.1000人以上
823,1981875932.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
824,492540445.0,,,,,,,,,
825,2161300914.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
826,7124325490.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
827,6000945941.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
828,9602886797.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
829,9045162991.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,2.0,10～49人,
830,8263114861.0,10.0,その他,,25.0,医療,,7.0,"1,000～2,999人",2.1000人以上
831,6554417282.0,5.0,課長クラス,3.課長,18.0,通信サービス,,9.0,"5,000～9,999人",2.1000人以上
832,1560340347.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
833,2204910687.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,10.0,"10,000～19,999人",2.1000人以上
834,5570945462.0,,,,,,,,,
835,1975429123.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,1.0,1～9人,
836,1887232494.0,3.0,本部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
837,6226512819.0,9.0,契約社員,,13.0,その他製造,2.製造業,9.0,"5,000～9,999人",2.1000人以上
838,9824032868.0,2.0,役員クラス,1.経営者・役員,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
839,5954895916.0,6.0,主任／係長クラス,,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
840,4953539607.0,1.0,経営者,1.経営者・役員,10.0,機械、重電,2.製造業,1.0,1～9人,
841,1420235473.0,7.0,一般社員,,11.0,素材,2.製造業,2.0,10～49人,
842,5568685213.0,,,,,,,,,
843,163388075.0,7.0,一般社員,,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
844,8204522631.0,10.0,その他,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
845,553544090.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
846,2965080094.0,1.0,経営者,1.経営者・役員,28.0,人材サービス,,6.0,500～999人,1.300～999人
847,3451154538.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,11.0,"20,000人以上",2.1000人以上
848,650835429.0,,,,,,,,,
849,4359865299.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
850,3987951741.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
851,7809234383.0,7.0,一般社員,,20.0,運輸,3.小売系,7.0,"1,000～2,999人",2.1000人以上
852,6250277084.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
853,6822060342.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
854,3749251419.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
855,8682683198.0,5.0,課長クラス,3.課長,17.0,不動産,,8.0,"3,000～4,999人",2.1000人以上
856,4388768873.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
857,8044713758.0,,,,,,,,,
858,7237045968.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
859,7950143566.0,5.0,課長クラス,3.課長,18.0,通信サービス,,2.0,10～49人,
860,750618094.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,6.0,500～999人,1.300～999人
861,755202646.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
862,1377241701.0,8.0,派遣社員,,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
863,768339222.0,1.0,経営者,1.経営者・役員,27.0,飲食店・宿泊,,2.0,10～49人,
864,9802147319.0,1.0,経営者,1.経営者・役員,6.0,農林水産・鉱業,,1.0,1～9人,
865,314715436.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,4.0,100～299人,
866,2671225079.0,10.0,その他,,12.0,食品、医薬、化粧品,2.製造業,8.0,"3,000～4,999人",2.1000人以上
867,267027627.0,1.0,経営者,1.経営者・役員,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
868,4583998850.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,5.0,300～499人,1.300～999人
869,4987566603.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,3.0,50～99人,
870,9359337068.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
871,3457139834.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,4.0,100～299人,
872,8447294539.0,2.0,役員クラス,1.経営者・役員,17.0,不動産,,2.0,10～49人,
873,2135327908.0,1.0,経営者,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
874,1830703216.0,2.0,役員クラス,1.経営者・役員,27.0,飲食店・宿泊,,6.0,500～999人,1.300～999人
875,3659522879.0,5.0,課長クラス,3.課長,22.0,放送・広告・出版・マスコミ,,6.0,500～999人,1.300～999人
876,8656035190.0,5.0,課長クラス,3.課長,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
877,6158881552.0,,,,,,,,,
878,7156124050.0,6.0,主任／係長クラス,,30.0,その他,,6.0,500～999人,1.300～999人
879,3827082632.0,10.0,その他,,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
880,6603893441.0,2.0,役員クラス,1.経営者・役員,24.0,教育・教育学習支援関係,,6.0,500～999人,1.300～999人
881,4738853830.0,10.0,その他,,10.0,機械、重電,2.製造業,5.0,300～499人,1.300～999人
882,3160040210.0,,,,,,,,,
883,8442019446.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
884,7565531352.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
885,4674338470.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
886,9718653656.0,2.0,役員クラス,1.経営者・役員,10.0,機械、重電,2.製造業,4.0,100～299人,
887,6545889280.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,4.0,100～299人,
888,8019008083.0,,,,,,,,,
889,4443893882.0,10.0,その他,,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
890,1965416438.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,11.0,"20,000人以上",2.1000人以上
891,7425734202.0,10.0,その他,,30.0,その他,,1.0,1～9人,
892,9505011095.0,1.0,経営者,1.経営者・役員,14.0,エネルギー,,1.0,1～9人,
893,968685567.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,5.0,300～499人,1.300～999人
894,7527606768.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,6.0,500～999人,1.300～999人
895,4105545098.0,7.0,一般社員,,22.0,放送・広告・出版・マスコミ,,3.0,50～99人,
896,4919656198.0,10.0,その他,,30.0,その他,,1.0,1～9人,
897,3101719380.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
898,4603337283.0,4.0,部長クラス,2.本部長・部長,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
899,346787758.0,,,,,,,,,
900,2186118879.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
901,9671276906.0,2.0,役員クラス,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,6.0,500～999人,1.300～999人
